,date_time,consumption,max_demand,min_demand,avg_demand,temp,humidity
52659,11/07/2019 04:45:00 PM,450,1820,1820,1820,,
52660,11/07/2019 05:00:00 PM,450,1800,1800,1800,54.0,68.7
52661,11/07/2019 05:15:00 PM,460,1820,1820,1820,,
52662,11/07/2019 05:30:00 PM,460,1840,1840,1840,,
52663,11/07/2019 05:45:00 PM,440,1800,1800,1800,,
52664,11/07/2019 06:00:00 PM,460,1800,1800,1800,51.0,83.1
52665,11/07/2019 06:15:00 PM,430,1780,1780,1780,,
52666,11/07/2019 06:30:00 PM,430,1720,1720,1720,,
52667,11/07/2019 06:45:00 PM,430,1720,1720,1720,,
52668,11/07/2019 07:00:00 PM,410,1680,1680,1680,49.4,86.9
52669,11/07/2019 07:15:00 PM,400,1620,1620,1620,,
52670,11/07/2019 07:30:00 PM,400,1600,1600,1600,,
52671,11/07/2019 07:45:00 PM,380,1560,1560,1560,,
52672,11/07/2019 08:00:00 PM,360,1480,1480,1480,47.9,82.7
52673,11/07/2019 08:15:00 PM,300,1320,1320,1320,,
52674,11/07/2019 08:30:00 PM,300,1200,1200,1200,,
52675,11/07/2019 08:45:00 PM,280,1160,1160,1160,,
52676,11/07/2019 09:00:00 PM,280,1120,1120,1120,45.0,84.3
52677,11/07/2019 09:15:00 PM,280,1120,1120,1120,,
52678,11/07/2019 09:30:00 PM,260,1080,1080,1080,,
52679,11/07/2019 09:45:00 PM,260,1040,1040,1040,,
52680,11/07/2019 10:00:00 PM,260,1040,1040,1040,43.1,79.8
52681,11/07/2019 10:15:00 PM,260,1040,1040,1040,,
52682,11/07/2019 10:30:00 PM,240,1000,1000,1000,,
52683,11/07/2019 10:45:00 PM,260,1000,1000,1000,,
52684,11/07/2019 11:00:00 PM,240,1000,1000,1000,42.0,79.8
52685,11/07/2019 11:15:00 PM,240,960,960,960,,
52686,11/07/2019 11:30:00 PM,250,980,980,980,,
52687,11/07/2019 11:45:00 PM,230,960,960,960,,
52688,11/08/2019 12:00:00 AM,240,940,940,940,40.9,73.3
52689,11/08/2019 12:15:00 AM,240,960,960,960,,
52690,11/08/2019 12:30:00 AM,220,920,920,920,,
52691,11/08/2019 12:45:00 AM,200,840,840,840,,
52692,11/08/2019 01:00:00 AM,220,840,840,840,39.5,60.3
52693,11/08/2019 01:15:00 AM,200,840,840,840,,
52694,11/08/2019 01:30:00 AM,210,820,820,820,,
52695,11/08/2019 01:45:00 AM,210,840,840,840,,
52696,11/08/2019 02:00:00 AM,200,820,820,820,38.0,62.8
52697,11/08/2019 02:15:00 AM,220,840,840,840,,
52698,11/08/2019 02:30:00 AM,200,840,840,840,,
52699,11/08/2019 02:45:00 AM,200,800,800,800,,
52700,11/08/2019 03:00:00 AM,200,800,800,800,36.9,57.9
52701,11/08/2019 03:15:00 AM,210,820,820,820,,
52702,11/08/2019 03:30:00 AM,200,820,820,820,,
52703,11/08/2019 03:45:00 AM,210,820,820,820,,
52704,11/08/2019 04:00:00 AM,200,820,820,820,35.5,52.4
52705,11/08/2019 04:15:00 AM,200,800,800,800,,
52706,11/08/2019 04:30:00 AM,220,840,840,840,,
52707,11/08/2019 04:45:00 AM,200,840,840,840,,
52708,11/08/2019 05:00:00 AM,220,840,840,840,34.6,53.7
52709,11/08/2019 05:15:00 AM,260,960,960,960,,
52710,11/08/2019 05:30:00 AM,310,1140,1140,1140,,
52711,11/08/2019 05:45:00 AM,290,1200,1200,1200,,
52712,11/08/2019 06:00:00 AM,300,1180,1180,1180,33.9,59.7
52713,11/08/2019 06:15:00 AM,310,1220,1220,1220,,
52714,11/08/2019 06:30:00 AM,310,1240,1240,1240,,
52715,11/08/2019 06:45:00 AM,320,1260,1260,1260,,
52716,11/08/2019 07:00:00 AM,320,1280,1280,1280,34.1,60.3
52717,11/08/2019 07:15:00 AM,350,1340,1340,1340,,
52718,11/08/2019 07:30:00 AM,360,1420,1420,1420,,
52719,11/08/2019 07:45:00 AM,370,1460,1460,1460,,
52720,11/08/2019 08:00:00 AM,370,1480,1480,1480,35.3,58.5
52721,11/08/2019 08:15:00 AM,390,1520,1520,1520,,
52722,11/08/2019 08:30:00 AM,380,1540,1540,1540,,
52723,11/08/2019 08:45:00 AM,420,1600,1600,1600,,
52724,11/08/2019 09:00:00 AM,420,1680,1680,1680,36.6,57.1
52725,11/08/2019 09:15:00 AM,420,1680,1680,1680,,
52726,11/08/2019 09:30:00 AM,450,1740,1740,1740,,
52727,11/08/2019 09:45:00 AM,460,1820,1820,1820,,
52728,11/08/2019 10:00:00 AM,470,1860,1860,1860,38.4,47.0
52729,11/08/2019 10:15:00 AM,460,1860,1860,1860,,
52730,11/08/2019 10:30:00 AM,480,1880,1880,1880,,
52731,11/08/2019 10:45:00 AM,480,1920,1920,1920,,
52732,11/08/2019 11:00:00 AM,480,1920,1920,1920,39.6,38.2
52733,11/08/2019 11:15:00 AM,480,1920,1920,1920,,
52734,11/08/2019 11:30:00 AM,480,1920,1920,1920,,
52735,11/08/2019 11:45:00 AM,490,1940,1940,1940,,
52736,11/08/2019 12:00:00 PM,490,1960,1960,1960,39.5,36.0
52737,11/08/2019 12:15:00 PM,480,1940,1940,1940,,
52738,11/08/2019 12:30:00 PM,490,1940,1940,1940,,
52739,11/08/2019 12:45:00 PM,490,1960,1960,1960,,
52740,11/08/2019 01:00:00 PM,490,1960,1960,1960,39.8,34.3
52741,11/08/2019 01:15:00 PM,490,1960,1960,1960,,
52742,11/08/2019 01:30:00 PM,490,1960,1960,1960,,
52743,11/08/2019 01:45:00 PM,490,1960,1960,1960,,
52744,11/08/2019 02:00:00 PM,500,1980,1980,1980,38.6,33.6
52745,11/08/2019 02:15:00 PM,480,1960,1960,1960,,
52746,11/08/2019 02:30:00 PM,490,1940,1940,1940,,
52747,11/08/2019 02:45:00 PM,490,1960,1960,1960,,
52748,11/08/2019 03:00:00 PM,480,1940,1940,1940,38.6,32.6
52749,11/08/2019 03:15:00 PM,480,1920,1920,1920,,
52750,11/08/2019 03:30:00 PM,480,1920,1920,1920,,
52751,11/08/2019 03:45:00 PM,480,1920,1920,1920,,
52752,11/08/2019 04:00:00 PM,480,1920,1920,1920,37.3,35.3
52753,11/08/2019 04:15:00 PM,480,1920,1920,1920,,
52754,11/08/2019 04:30:00 PM,470,1900,1900,1900,,
52755,11/08/2019 04:45:00 PM,470,1880,1880,1880,,
52756,11/08/2019 05:00:00 PM,460,1860,1860,1860,36.0,37.1
52757,11/08/2019 05:15:00 PM,460,1840,1840,1840,,
52758,11/08/2019 05:30:00 PM,470,1860,1860,1860,,
52759,11/08/2019 05:45:00 PM,450,1840,1840,1840,,
52760,11/08/2019 06:00:00 PM,450,1800,1800,1800,35.0,41.2
52761,11/08/2019 06:15:00 PM,450,1800,1800,1800,,
52762,11/08/2019 06:30:00 PM,420,1740,1740,1740,,
52763,11/08/2019 06:45:00 PM,420,1680,1680,1680,,
52764,11/08/2019 07:00:00 PM,420,1680,1680,1680,34.1,42.5
52765,11/08/2019 07:15:00 PM,400,1640,1640,1640,,
52766,11/08/2019 07:30:00 PM,400,1600,1600,1600,,
52767,11/08/2019 07:45:00 PM,400,1600,1600,1600,,
52768,11/08/2019 08:00:00 PM,360,1520,1520,1520,33.2,44.2
52769,11/08/2019 08:15:00 PM,320,1360,1360,1360,,
52770,11/08/2019 08:30:00 PM,340,1320,1320,1320,,
52771,11/08/2019 08:45:00 PM,340,1360,1360,1360,,
52772,11/08/2019 09:00:00 PM,330,1340,1340,1340,32.3,45.8
52773,11/08/2019 09:15:00 PM,320,1300,1300,1300,,
52774,11/08/2019 09:30:00 PM,310,1260,1260,1260,,
52775,11/08/2019 09:45:00 PM,320,1260,1260,1260,,
52776,11/08/2019 10:00:00 PM,300,1240,1240,1240,31.4,49.1
52777,11/08/2019 10:15:00 PM,300,1200,1200,1200,,
52778,11/08/2019 10:30:00 PM,300,1200,1200,1200,,
52779,11/08/2019 10:45:00 PM,310,1220,1220,1220,,
52780,11/08/2019 11:00:00 PM,310,1240,1240,1240,30.6,52.4
52781,11/08/2019 11:15:00 PM,300,1220,1220,1220,,
52782,11/08/2019 11:30:00 PM,290,1180,1180,1180,,
52783,11/08/2019 11:45:00 PM,300,1180,1180,1180,,
52784,11/09/2019 12:00:00 AM,290,1180,1180,1180,30.3,53.7
52785,11/09/2019 12:15:00 AM,280,1140,1140,1140,,
52786,11/09/2019 12:30:00 AM,260,1080,1080,1080,,
52787,11/09/2019 12:45:00 AM,270,1060,1060,1060,,
52788,11/09/2019 01:00:00 AM,270,1080,1080,1080,29.6,55.7
52789,11/09/2019 01:15:00 AM,270,1080,1080,1080,,
52790,11/09/2019 01:30:00 AM,270,1080,1080,1080,,
52791,11/09/2019 01:45:00 AM,260,1060,1060,1060,,
52792,11/09/2019 02:00:00 AM,250,1020,1020,1020,29.4,58.2
52793,11/09/2019 02:15:00 AM,270,1040,1040,1040,,
52794,11/09/2019 02:30:00 AM,260,1060,1060,1060,,
52795,11/09/2019 02:45:00 AM,260,1040,1040,1040,,
52796,11/09/2019 03:00:00 AM,260,1040,1040,1040,29.0,59.4
52797,11/09/2019 03:15:00 AM,270,1060,1060,1060,,
52798,11/09/2019 03:30:00 AM,270,1080,1080,1080,,
52799,11/09/2019 03:45:00 AM,260,1060,1060,1060,,
52800,11/09/2019 04:00:00 AM,260,1040,1040,1040,28.7,60.9
52801,11/09/2019 04:15:00 AM,260,1040,1040,1040,,
52802,11/09/2019 04:30:00 AM,260,1040,1040,1040,,
52803,11/09/2019 04:45:00 AM,280,1080,1080,1080,,
52804,11/09/2019 05:00:00 AM,260,1080,1080,1080,28.8,61.8
52805,11/09/2019 05:15:00 AM,260,1040,1040,1040,,
52806,11/09/2019 05:30:00 AM,260,1040,1040,1040,,
52807,11/09/2019 05:45:00 AM,260,1040,1040,1040,,
52808,11/09/2019 06:00:00 AM,270,1060,1060,1060,28.5,63.4
52809,11/09/2019 06:15:00 AM,270,1080,1080,1080,,
52810,11/09/2019 06:30:00 AM,280,1100,1100,1100,,
52811,11/09/2019 06:45:00 AM,270,1100,1100,1100,,
52812,11/09/2019 07:00:00 AM,270,1080,1080,1080,29.4,62.5
52813,11/09/2019 07:15:00 AM,290,1120,1120,1120,,
52814,11/09/2019 07:30:00 AM,280,1140,1140,1140,,
52815,11/09/2019 07:45:00 AM,280,1120,1120,1120,,
52816,11/09/2019 08:00:00 AM,270,1100,1100,1100,31.9,55.7
52817,11/09/2019 08:15:00 AM,290,1120,1120,1120,,
52818,11/09/2019 08:30:00 AM,270,1120,1120,1120,,
52819,11/09/2019 08:45:00 AM,280,1100,1100,1100,,
52820,11/09/2019 09:00:00 AM,280,1120,1120,1120,33.2,50.9
52821,11/09/2019 09:15:00 AM,280,1120,1120,1120,,
52822,11/09/2019 09:30:00 AM,280,1120,1120,1120,,
52823,11/09/2019 09:45:00 AM,280,1120,1120,1120,,
52824,11/09/2019 10:00:00 AM,240,1040,1040,1040,35.5,45.3
52825,11/09/2019 10:15:00 AM,230,940,940,940,,
52826,11/09/2019 10:30:00 AM,230,920,920,920,,
52827,11/09/2019 10:45:00 AM,240,940,940,940,,
52828,11/09/2019 11:00:00 AM,240,960,960,960,38.2,39.0
52829,11/09/2019 11:15:00 AM,240,960,960,960,,
52830,11/09/2019 11:30:00 AM,240,960,960,960,,
52831,11/09/2019 11:45:00 AM,240,960,960,960,,
52832,11/09/2019 12:00:00 PM,250,980,980,980,39.3,31.0
52833,11/09/2019 12:15:00 PM,250,1000,1000,1000,,
52834,11/09/2019 12:30:00 PM,240,980,980,980,,
52835,11/09/2019 12:45:00 PM,240,960,960,960,,
52836,11/09/2019 01:00:00 PM,240,960,960,960,39.6,34.3
52837,11/09/2019 01:15:00 PM,250,980,980,980,,
52838,11/09/2019 01:30:00 PM,250,1000,1000,1000,,
52839,11/09/2019 01:45:00 PM,260,1020,1020,1020,,
52840,11/09/2019 02:00:00 PM,260,1040,1040,1040,40.2,36.2
52841,11/09/2019 02:15:00 PM,250,1020,1020,1020,,
52842,11/09/2019 02:30:00 PM,250,1000,1000,1000,,
52843,11/09/2019 02:45:00 PM,240,980,980,980,,
52844,11/09/2019 03:00:00 PM,250,980,980,980,39.8,44.4
52845,11/09/2019 03:15:00 PM,250,1000,1000,1000,,
52846,11/09/2019 03:30:00 PM,240,980,980,980,,
52847,11/09/2019 03:45:00 PM,230,940,940,940,,
52848,11/09/2019 04:00:00 PM,230,920,920,920,39.3,46.7
52849,11/09/2019 04:15:00 PM,240,940,940,940,,
52850,11/09/2019 04:30:00 PM,240,960,960,960,,
52851,11/09/2019 04:45:00 PM,220,920,920,920,,
52852,11/09/2019 05:00:00 PM,230,900,900,900,38.7,49.4
52853,11/09/2019 05:15:00 PM,240,940,940,940,,
52854,11/09/2019 05:30:00 PM,230,940,940,940,,
52855,11/09/2019 05:45:00 PM,220,900,900,900,,
52856,11/09/2019 06:00:00 PM,220,880,880,880,39.5,48.4
52857,11/09/2019 06:15:00 PM,240,920,920,920,,
52858,11/09/2019 06:30:00 PM,230,940,940,940,,
52859,11/09/2019 06:45:00 PM,230,920,920,920,,
52860,11/09/2019 07:00:00 PM,220,900,900,900,40.0,51.1
52861,11/09/2019 07:15:00 PM,230,900,900,900,,
52862,11/09/2019 07:30:00 PM,230,920,920,920,,
52863,11/09/2019 07:45:00 PM,220,900,900,900,,
52864,11/09/2019 08:00:00 PM,220,880,880,880,40.0,53.2
52865,11/09/2019 08:15:00 PM,220,880,880,880,,
52866,11/09/2019 08:30:00 PM,230,900,900,900,,
52867,11/09/2019 08:45:00 PM,220,900,900,900,,
52868,11/09/2019 09:00:00 PM,220,880,880,880,40.2,54.0
52869,11/09/2019 09:15:00 PM,230,900,900,900,,
52870,11/09/2019 09:30:00 PM,210,880,880,880,,
52871,11/09/2019 09:45:00 PM,220,860,860,860,,
52872,11/09/2019 10:00:00 PM,220,880,880,880,39.3,47.0
52873,11/09/2019 10:15:00 PM,210,860,860,860,,
52874,11/09/2019 10:30:00 PM,220,860,860,860,,
52875,11/09/2019 10:45:00 PM,220,880,880,880,,
52876,11/09/2019 11:00:00 PM,220,880,880,880,38.7,40.6
52877,11/09/2019 11:15:00 PM,200,840,840,840,,
52878,11/09/2019 11:30:00 PM,220,840,840,840,,
52879,11/09/2019 11:45:00 PM,220,880,880,880,,
52880,11/10/2019 12:00:00 AM,210,860,860,860,38.6,39.6
52881,11/10/2019 12:15:00 AM,220,860,860,860,,
52882,11/10/2019 12:30:00 AM,210,860,860,860,,
52883,11/10/2019 12:45:00 AM,220,860,860,860,,
52884,11/10/2019 01:00:00 AM,210,860,860,860,39.5,39.6
52885,11/10/2019 01:15:00 AM,210,840,840,840,,
52886,11/10/2019 01:30:00 AM,220,860,860,860,,
52887,11/10/2019 01:45:00 AM,220,880,880,880,,
52888,11/10/2019 02:00:00 AM,200,840,840,840,39.8,39.2
52889,11/10/2019 02:15:00 AM,220,840,840,840,,
52890,11/10/2019 02:30:00 AM,220,880,880,880,,
52891,11/10/2019 02:45:00 AM,220,880,880,880,,
52892,11/10/2019 03:00:00 AM,200,840,840,840,40.0,40.0
52893,11/10/2019 03:15:00 AM,210,820,820,820,,
52894,11/10/2019 03:30:00 AM,210,840,840,840,,
52895,11/10/2019 03:45:00 AM,220,860,860,860,,
52896,11/10/2019 04:00:00 AM,220,880,880,880,40.0,41.9
52897,11/10/2019 04:15:00 AM,220,880,880,880,,
52898,11/10/2019 04:30:00 AM,220,880,880,880,,
52899,11/10/2019 04:45:00 AM,220,880,880,880,,
52900,11/10/2019 05:00:00 AM,240,920,920,920,40.4,45.8
52901,11/10/2019 05:15:00 AM,220,920,920,920,,
52902,11/10/2019 05:30:00 AM,220,880,880,880,,
52903,11/10/2019 05:45:00 AM,220,880,880,880,,
52904,11/10/2019 06:00:00 AM,220,880,880,880,41.4,48.6
52905,11/10/2019 06:15:00 AM,220,880,880,880,,
52906,11/10/2019 06:30:00 AM,220,880,880,880,,
52907,11/10/2019 06:45:00 AM,220,880,880,880,,
52908,11/10/2019 07:00:00 AM,210,860,860,860,42.2,49.9
52909,11/10/2019 07:15:00 AM,210,840,840,840,,
52910,11/10/2019 07:30:00 AM,220,860,860,860,,
52911,11/10/2019 07:45:00 AM,220,880,880,880,,
52912,11/10/2019 08:00:00 AM,220,880,880,880,43.6,53.2
52913,11/10/2019 08:15:00 AM,240,920,920,920,,
52914,11/10/2019 08:30:00 AM,230,940,940,940,,
52915,11/10/2019 08:45:00 AM,230,920,920,920,,
52916,11/10/2019 09:00:00 AM,230,920,920,920,45.2,55.1
52917,11/10/2019 09:15:00 AM,230,920,920,920,,
52918,11/10/2019 09:30:00 AM,220,900,900,900,,
52919,11/10/2019 09:45:00 AM,220,880,880,880,,
52920,11/10/2019 10:00:00 AM,230,900,900,900,47.2,54.3
52921,11/10/2019 10:15:00 AM,230,920,920,920,,
52922,11/10/2019 10:30:00 AM,220,900,900,900,,
52923,11/10/2019 10:45:00 AM,220,880,880,880,,
52924,11/10/2019 11:00:00 AM,240,920,920,920,47.7,49.6
52925,11/10/2019 11:15:00 AM,220,920,920,920,,
52926,11/10/2019 11:30:00 AM,230,900,900,900,,
52927,11/10/2019 11:45:00 AM,230,920,920,920,,
52928,11/10/2019 12:00:00 PM,220,900,900,900,47.9,48.6
52929,11/10/2019 12:15:00 PM,220,880,880,880,,
52930,11/10/2019 12:30:00 PM,240,920,920,920,,
52931,11/10/2019 12:45:00 PM,220,920,920,920,,
52932,11/10/2019 01:00:00 PM,230,900,900,900,49.5,47.9
52933,11/10/2019 01:15:00 PM,230,920,920,920,,
52934,11/10/2019 01:30:00 PM,220,900,900,900,,
52935,11/10/2019 01:45:00 PM,240,920,920,920,,
52936,11/10/2019 02:00:00 PM,220,920,920,920,50.8,45.8
52937,11/10/2019 02:15:00 PM,240,920,920,920,,
52938,11/10/2019 02:30:00 PM,220,920,920,920,,
52939,11/10/2019 02:45:00 PM,220,880,880,880,,
52940,11/10/2019 03:00:00 PM,240,920,920,920,50.8,45.8
52941,11/10/2019 03:15:00 PM,220,920,920,920,,
52942,11/10/2019 03:30:00 PM,240,920,920,920,,
52943,11/10/2019 03:45:00 PM,230,940,940,940,,
52944,11/10/2019 04:00:00 PM,230,920,920,920,50.4,47.9
52945,11/10/2019 04:15:00 PM,230,920,920,920,,
52946,11/10/2019 04:30:00 PM,220,900,900,900,,
52947,11/10/2019 04:45:00 PM,230,900,900,900,,
52948,11/10/2019 05:00:00 PM,230,920,920,920,50.1,48.1
52949,11/10/2019 05:15:00 PM,230,920,920,920,,
52950,11/10/2019 05:30:00 PM,220,900,900,900,,
52951,11/10/2019 05:45:00 PM,230,900,900,900,,
52952,11/10/2019 06:00:00 PM,230,920,920,920,49.9,49.4
52953,11/10/2019 06:15:00 PM,220,900,900,900,,
52954,11/10/2019 06:30:00 PM,220,880,880,880,,
52955,11/10/2019 06:45:00 PM,240,920,920,920,,
52956,11/10/2019 07:00:00 PM,220,920,920,920,49.0,49.6
52957,11/10/2019 07:15:00 PM,220,880,880,880,,
52958,11/10/2019 07:30:00 PM,220,880,880,880,,
52959,11/10/2019 07:45:00 PM,220,880,880,880,,
52960,11/10/2019 08:00:00 PM,220,880,880,880,49.0,51.9
52961,11/10/2019 08:15:00 PM,220,880,880,880,,
52962,11/10/2019 08:30:00 PM,230,900,900,900,,
52963,11/10/2019 08:45:00 PM,220,900,900,900,,
52964,11/10/2019 09:00:00 PM,220,880,880,880,49.2,52.7
52965,11/10/2019 09:15:00 PM,230,900,900,900,,
52966,11/10/2019 09:30:00 PM,220,900,900,900,,
52967,11/10/2019 09:45:00 PM,220,880,880,880,,
52968,11/10/2019 10:00:00 PM,220,880,880,880,49.2,51.9
52969,11/10/2019 10:15:00 PM,220,880,880,880,,
52970,11/10/2019 10:30:00 PM,220,880,880,880,,
52971,11/10/2019 10:45:00 PM,220,880,880,880,,
52972,11/11/2019 04:15:00 PM,24760,0,0,0,,
52973,11/11/2019 04:30:00 PM,450,0,0,0,,
52974,11/11/2019 04:45:00 PM,450,1800,1800,1800,,
52975,11/11/2019 05:00:00 PM,440,1780,1780,1780,55.5,67.7
52976,11/11/2019 05:15:00 PM,460,1800,1800,1800,,
52977,11/11/2019 05:30:00 PM,450,1820,1820,1820,,
52978,11/11/2019 05:45:00 PM,450,1800,1800,1800,,
52979,11/11/2019 06:00:00 PM,420,1740,1740,1740,55.3,73.7
52980,11/11/2019 06:15:00 PM,440,1720,1720,1720,,
52981,11/11/2019 06:30:00 PM,400,1680,1680,1680,,
52982,11/11/2019 06:45:00 PM,420,1640,1640,1640,,
52983,11/11/2019 07:00:00 PM,400,1640,1640,1640,55.5,77.4
52984,11/11/2019 07:15:00 PM,400,1600,1600,1600,,
52985,11/11/2019 07:30:00 PM,380,1560,1560,1560,,
52986,11/11/2019 07:45:00 PM,380,1520,1520,1520,,
52987,11/11/2019 08:00:00 PM,350,1460,1460,1460,55.8,78.2
52988,11/11/2019 08:15:00 PM,290,1280,1280,1280,,
52989,11/11/2019 08:30:00 PM,300,1180,1180,1180,,
52990,11/11/2019 08:45:00 PM,290,1180,1180,1180,,
52991,11/11/2019 09:00:00 PM,290,1160,1160,1160,55.8,79.0
52992,11/11/2019 09:15:00 PM,270,1120,1120,1120,,
52993,11/11/2019 09:30:00 PM,270,1080,1080,1080,,
52994,11/11/2019 09:45:00 PM,270,1080,1080,1080,,
52995,11/11/2019 10:00:00 PM,270,1080,1080,1080,55.8,79.4
52996,11/11/2019 10:15:00 PM,270,1080,1080,1080,,
52997,11/11/2019 10:30:00 PM,260,1060,1060,1060,,
52998,11/11/2019 10:45:00 PM,260,1040,1040,1040,,
52999,11/11/2019 11:00:00 PM,260,1040,1040,1040,55.5,77.8
53000,11/11/2019 11:15:00 PM,250,1020,1020,1020,,
53001,11/11/2019 11:30:00 PM,260,1020,1020,1020,,
53002,11/11/2019 11:45:00 PM,250,1020,1020,1020,,
53003,11/12/2019 12:00:00 AM,240,980,980,980,55.7,77.1
53004,11/12/2019 12:15:00 AM,240,960,960,960,,
53005,11/12/2019 12:30:00 AM,230,940,940,940,,
53006,11/12/2019 12:45:00 AM,210,880,880,880,,
53007,11/12/2019 01:00:00 AM,220,860,860,860,55.7,72.2
53008,11/12/2019 01:15:00 AM,210,860,860,860,,
53009,11/12/2019 01:30:00 AM,220,860,860,860,,
53010,11/12/2019 01:45:00 AM,220,880,880,880,,
53011,11/12/2019 02:00:00 AM,210,860,860,860,56.0,67.0
53012,11/12/2019 02:15:00 AM,220,860,860,860,,
53013,11/12/2019 02:30:00 AM,210,860,860,860,,
53014,11/12/2019 02:45:00 AM,220,860,860,860,,
53015,11/12/2019 03:00:00 AM,210,860,860,860,56.0,63.4
53016,11/12/2019 03:15:00 AM,210,840,840,840,,
53017,11/12/2019 03:30:00 AM,220,860,860,860,,
53018,11/12/2019 03:45:00 AM,210,860,860,860,,
53019,11/12/2019 04:00:00 AM,210,840,840,840,56.0,62.1
53020,11/12/2019 04:15:00 AM,220,860,860,860,,
53021,11/12/2019 04:30:00 AM,210,860,860,860,,
53022,11/12/2019 04:45:00 AM,220,860,860,860,,
53023,11/12/2019 05:00:00 AM,210,860,860,860,56.2,62.1
53024,11/12/2019 05:15:00 AM,260,940,940,940,,
53025,11/12/2019 05:30:00 AM,300,1120,1120,1120,,
53026,11/12/2019 05:45:00 AM,310,1220,1220,1220,,
53027,11/12/2019 06:00:00 AM,310,1240,1240,1240,55.5,63.7
53028,11/12/2019 06:15:00 AM,310,1240,1240,1240,,
53029,11/12/2019 06:30:00 AM,330,1280,1280,1280,,
53030,11/12/2019 06:45:00 AM,320,1300,1300,1300,,
53031,11/12/2019 07:00:00 AM,320,1280,1280,1280,54.6,70.4
53032,11/12/2019 07:15:00 AM,340,1320,1320,1320,,
53033,11/12/2019 07:30:00 AM,360,1400,1400,1400,,
53034,11/12/2019 07:45:00 AM,370,1460,1460,1460,,
53035,11/12/2019 08:00:00 AM,380,1500,1500,1500,47.7,77.1
53036,11/12/2019 08:15:00 AM,390,1540,1540,1540,,
53037,11/12/2019 08:30:00 AM,400,1580,1580,1580,,
53038,11/12/2019 08:45:00 AM,420,1640,1640,1640,,
53039,11/12/2019 09:00:00 AM,440,1720,1720,1720,41.8,75.9
53040,11/12/2019 09:15:00 AM,460,1800,1800,1800,,
53041,11/12/2019 09:30:00 AM,460,1840,1840,1840,,
53042,11/12/2019 09:45:00 AM,460,1840,1840,1840,,
53043,11/12/2019 10:00:00 AM,460,1840,1840,1840,39.6,75.2
53044,11/12/2019 10:15:00 AM,480,1880,1880,1880,,
53045,11/12/2019 10:30:00 AM,480,1920,1920,1920,,
53046,11/12/2019 10:45:00 AM,480,1920,1920,1920,,
53047,11/12/2019 11:00:00 AM,480,1920,1920,1920,38.6,64.4
53048,11/12/2019 11:15:00 AM,490,1940,1940,1940,,
53049,11/12/2019 11:30:00 AM,490,1960,1960,1960,,
53050,11/12/2019 11:45:00 AM,490,1960,1960,1960,,
53051,11/12/2019 12:00:00 PM,490,1960,1960,1960,37.1,60.9
53052,11/12/2019 12:15:00 PM,480,1940,1940,1940,,
53053,11/12/2019 12:30:00 PM,500,1960,1960,1960,,
53054,11/12/2019 12:45:00 PM,490,1980,1980,1980,,
53055,11/12/2019 01:00:00 PM,500,1980,1980,1980,35.3,56.5
53056,11/12/2019 01:15:00 PM,500,2000,2000,2000,,
53057,11/12/2019 01:30:00 PM,490,1980,1980,1980,,
53058,11/12/2019 01:45:00 PM,500,1980,1980,1980,,
53059,11/12/2019 02:00:00 PM,520,2040,2040,2040,33.3,54.0
53060,11/12/2019 02:15:00 PM,500,2040,2040,2040,,
53061,11/12/2019 02:30:00 PM,500,2000,2000,2000,,
53062,11/12/2019 02:45:00 PM,500,2000,2000,2000,,
53063,11/12/2019 03:00:00 PM,490,1980,1980,1980,33.3,51.4
53064,11/12/2019 03:15:00 PM,500,1980,1980,1980,,
53065,11/12/2019 03:30:00 PM,490,1980,1980,1980,,
53066,11/12/2019 03:45:00 PM,500,1980,1980,1980,,
53067,11/12/2019 04:00:00 PM,500,2000,2000,2000,33.5,51.4
53068,11/12/2019 04:15:00 PM,500,2000,2000,2000,,
53069,11/12/2019 04:30:00 PM,490,1980,1980,1980,,
53070,11/12/2019 04:45:00 PM,490,1960,1960,1960,,
53071,11/12/2019 05:00:00 PM,480,1940,1940,1940,33.2,48.4
53072,11/12/2019 05:15:00 PM,500,1960,1960,1960,,
53073,11/12/2019 05:30:00 PM,490,1980,1980,1980,,
53074,11/12/2019 05:45:00 PM,470,1920,1920,1920,,
53075,11/12/2019 06:00:00 PM,470,1880,1880,1880,32.3,48.4
53076,11/12/2019 06:15:00 PM,470,1880,1880,1880,,
53077,11/12/2019 06:30:00 PM,450,1840,1840,1840,,
53078,11/12/2019 06:45:00 PM,450,1800,1800,1800,,
53079,11/12/2019 07:00:00 PM,440,1780,1780,1780,31.5,47.7
53080,11/12/2019 07:15:00 PM,420,1720,1720,1720,,
53081,11/12/2019 07:30:00 PM,410,1660,1660,1660,,
53082,11/12/2019 07:45:00 PM,410,1640,1640,1640,,
53083,11/12/2019 08:00:00 PM,390,1600,1600,1600,29.7,38.4
53084,11/12/2019 08:15:00 PM,370,1520,1520,1520,,
53085,11/12/2019 08:30:00 PM,340,1420,1420,1420,,
53086,11/12/2019 08:45:00 PM,360,1400,1400,1400,,
53087,11/12/2019 09:00:00 PM,340,1400,1400,1400,28.5,36.4
53088,11/12/2019 09:15:00 PM,340,1360,1360,1360,,
53089,11/12/2019 09:30:00 PM,330,1340,1340,1340,,
53090,11/12/2019 09:45:00 PM,330,1320,1320,1320,,
53091,11/12/2019 10:00:00 PM,320,1300,1300,1300,26.9,38.4
